code,date,open,close,diff,rate
DJI@DJI,20131122,16008.71,16064.77,54.78,0.34
DJI@DJI,20131121,15908.07,16009.99,109.17,0.69
DJI@DJI,20131120,15971.2,15900.82,-66.21,-0.41
DJI@DJI,20131119,15974.06,15967.03,-8.99,-0.06
DJI@DJI,20131118,15962.72,15976.02,14.32,0.09
DJI@DJI,20131115,15876.16,15961.7,85.48,0.54
DJI@DJI,20131114,15806.22,15876.22,54.59,0.35
DJI@DJI,20131113,15739.5,15821.63,70.96,0.45
DJI@DJI,20131112,15773.15,15750.67,-32.43,-0.21
DJI@DJI,20131111,15759.28,15783.1,21.32,0.14
DJI@DJI,20131108,15591.54,15761.78,167.8,1.08
DJI@DJI,20131107,15751.31,15593.98,-152.9,-0.97
DJI@DJI,20131106,15628.72,15746.88,128.66,0.82
DJI@DJI,20131105,15631.22,15618.22,-20.9,-0.13
DJI@DJI,20131104,15621.2,15639.12,23.57,0.15
DJI@DJI,20131101,15558.01,15615.55,69.8,0.45
DJI@DJI,20131031,15619.92,15545.75,-73.01,-0.47
