code,date,open,close,diff,rate
SPI@SPX,20221013,3520.37,3669.91,92.88,2.6
SPI@SPX,20221012,3590.83,3577.03,-11.81,-0.33
SPI@SPX,20221011,3595.86,3588.84,-23.55,-0.65
SPI@SPX,20221010,3647.51,3612.39,-27.27,-0.75
SPI@SPX,20221007,3706.74,3639.66,-104.86,-2.8
SPI@SPX,20221006,3771.97,3744.52,-38.76,-1.02
SPI@SPX,20221005,3753.25,3783.28,-7.65,-0.2
SPI@SPX,20221004,3726.46,3790.93,112.5,3.06
SPI@SPX,20221003,3609.78,3678.43,92.81,2.59
SPI@SPX,20220929,3687.01,3640.47,-78.57,-2.11
SPI@SPX,20220928,3651.94,3719.04,71.75,1.97
SPI@SPX,20220927,3686.44,3647.29,-7.75,-0.21
SPI@SPX,20220926,3682.72,3655.04,-38.19,-1.03
SPI@SPX,20220923,3727.14,3693.23,-64.76,-1.72
SPI@SPX,20220922,3782.36,3757.99,-31.94,-0.84
SPI@SPX,20220921,3871.4,3789.93,-66.0,-1.71
SPI@SPX,20220920,3875.23,3855.93,-43.96,-1.13
SPI@SPX,20220919,3849.91,3899.89,26.56,0.69
SPI@SPX,20220915,3932.41,3901.35,-44.66,-1.13
SPI@SPX,20220914,3940.73,3946.01,13.32,0.34
SPI@SPX,20220913,4037.12,3932.69,-177.72,-4.32
SPI@SPX,20220912,4083.67,4110.41,43.05,1.06
SPI@SPX,20220909,4022.94,4067.36,61.18,1.53
SPI@SPX,20220908,3959.94,4006.18,26.31,0.66
SPI@SPX,20220907,3909.43,3979.87,71.68,1.83
SPI@SPX,20220906,3930.89,3908.19,-16.07,-0.41
SPI@SPX,20220902,3994.66,3924.26,-42.59,-1.07
SPI@SPX,20220831,4000.67,3955.0,-31.16,-0.78
SPI@SPX,20220830,4041.25,3986.16,-44.45,-1.1
SPI@SPX,20220829,4034.58,4030.61,-27.05,-0.67
SPI@SPX,20220826,4198.74,4057.66,-141.46,-3.37
SPI@SPX,20220825,4153.26,4199.12,58.35,1.41
SPI@SPX,20220824,4126.55,4140.77,12.04,0.29
SPI@SPX,20220823,4133.09,4128.73,-9.26,-0.22
SPI@SPX,20220822,4195.08,4137.99,-90.49,-2.14
SPI@SPX,20220819,4266.31,4228.48,-55.26,-1.29
SPI@SPX,20220817,4280.4,4274.04,-31.16,-0.72
SPI@SPX,20220816,4290.46,4305.2,8.06,0.19
SPI@SPX,20220815,4269.37,4297.14,16.99,0.4
SPI@SPX,20220812,4225.02,4280.15,72.88,1.73
SPI@SPX,20220811,4227.4,4207.27,-2.97,-0.07
SPI@SPX,20220810,4181.02,4210.24,87.77,2.13
SPI@SPX,20220809,4133.11,4122.47,-17.59,-0.42
SPI@SPX,20220808,4155.93,4140.06,-5.13,-0.12
SPI@SPX,20220805,4115.87,4145.19,-6.75,-0.16
SPI@SPX,20220803,4107.96,4155.17,63.98,1.56
SPI@SPX,20220802,4104.21,4091.19,-27.44,-0.67
SPI@SPX,20220801,4112.38,4118.63,-11.66,-0.28
SPI@SPX,20220729,4087.33,4130.29,57.86,1.42
SPI@SPX,20220728,4026.13,4072.43,48.82,1.21
SPI@SPX,20220727,3951.43,4023.61,102.56,2.62
SPI@SPX,20220726,3953.22,3921.05,-45.79,-1.15
SPI@SPX,20220725,3965.72,3966.84,5.21,0.13
SPI@SPX,20220722,3998.43,3961.63,-37.32,-0.93
SPI@SPX,20220720,3935.32,3959.9,23.21,0.59
SPI@SPX,20220719,3860.73,3936.69,105.84,2.76
SPI@SPX,20220718,3883.79,3830.85,-32.31,-0.84
SPI@SPX,20220715,3818.0,3863.16,72.78,1.92
SPI@SPX,20220714,3763.99,3790.38,-11.4,-0.3
SPI@SPX,20220713,3779.67,3801.78,-17.02,-0.45
SPI@SPX,20220712,3851.95,3818.8,-35.63,-0.92
