code,date,open,close,diff,rate
SPI@SPX,20131106,1765.0,1770.49,7.52,0.43
SPI@SPX,20131105,1765.67,1762.97,-4.96,-0.28
SPI@SPX,20131104,1763.4,1767.93,6.29,0.36
SPI@SPX,20131101,1758.7,1761.64,5.1,0.29
SPI@SPX,20131031,1763.24,1756.54,-6.77,-0.38
SPI@SPX,20131030,1772.27,1763.31,-8.64,-0.49
SPI@SPX,20131029,1762.93,1771.95,9.84,0.56
SPI@SPX,20131028,1759.42,1762.11,2.34,0.13
SPI@SPX,20131025,1756.01,1759.77,7.7,0.44
SPI@SPX,20131024,1747.48,1752.07,5.69,0.33
SPI@SPX,20131023,1752.27,1746.38,-8.29,-0.47
SPI@SPX,20131022,1746.48,1754.67,10.01,0.57
SPI@SPX,20131021,1745.2,1744.66,0.16,0.01
SPI@SPX,20131018,1736.72,1744.5,11.35,0.65
SPI@SPX,20131017,1720.17,1733.15,11.61,0.67
SPI@SPX,20131016,1700.49,1721.54,23.48,1.38
SPI@SPX,20131015,1709.17,1698.06,-12.08,-0.71
SPI@SPX,20131014,1699.86,1710.14,6.94,0.41
SPI@SPX,20131011,1691.09,1703.2,10.64,0.63
SPI@SPX,20131010,1660.88,1692.56,36.16,2.18
SPI@SPX,20131009,1656.99,1656.4,0.95,0.06
SPI@SPX,20131008,1676.22,1655.45,-20.67,-1.23
SPI@SPX,20131007,1687.15,1676.12,-14.38,-0.85
SPI@SPX,20131004,1678.79,1690.5,11.84,0.71
SPI@SPX,20131003,1692.35,1678.66,-15.21,-0.9
SPI@SPX,20131002,1691.9,1693.87,-1.13,-0.07
SPI@SPX,20131001,1682.41,1695.0,13.45,0.8
SPI@SPX,20130930,1687.26,1681.55,-10.2,-0.6
SPI@SPX,20130927,1695.52,1691.75,-6.92,-0.41
SPI@SPX,20130926,1694.05,1698.67,5.9,0.35
SPI@SPX,20130925,1698.02,1692.77,-4.65,-0.27
SPI@SPX,20130924,1702.6,1697.42,-4.42,-0.26
SPI@SPX,20130923,1711.44,1701.84,-8.07,-0.47
SPI@SPX,20130920,1722.44,1709.91,-12.43,-0.72
SPI@SPX,20130919,1727.34,1722.34,-3.18,-0.18
SPI@SPX,20130918,1705.74,1725.52,20.76,1.22
SPI@SPX,20130917,1697.73,1704.76,7.16,0.42
SPI@SPX,20130916,1691.7,1697.6,9.61,0.57
SPI@SPX,20130913,1685.04,1687.99,4.57,0.27
SPI@SPX,20130912,1689.21,1683.42,-5.71,-0.34
SPI@SPX,20130911,1681.04,1689.13,5.14,0.31
SPI@SPX,20130910,1674.32,1683.99,12.28,0.73
SPI@SPX,20130909,1656.85,1671.71,16.54,1.0
SPI@SPX,20130906,1657.44,1655.17,0.09,0.01
SPI@SPX,20130905,1653.28,1655.08,2.0,0.12
SPI@SPX,20130904,1640.72,1653.08,13.31,0.81
SPI@SPX,20130903,1635.95,1639.77,6.8,0.42
SPI@SPX,20130830,1638.89,1632.97,-5.2,-0.32
SPI@SPX,20130829,1633.5,1638.17,3.21,0.2
SPI@SPX,20130828,1630.25,1634.96,4.48,0.27
SPI@SPX,20130827,1652.54,1630.48,-26.3,-1.59
